X,Y,OBJECTID,DBH,AREA,PLDATE,TREECLASS,CULTIVAR,ADDRESS,STREET,SIDE,ONSTR,LATITUDE,LONGITUDE,SPName
-76.4959366994952,42.4513436118256,147,11,FALL CREEK,UNKNOWN,Street,DONALD WYMAN,200,KING ST,Rear,QUEEN ST,42.4513351186,-76.4959343359,Flowering Crabapple
-76.495810706007,42.4513490038735,148,8,FALL CREEK,UNKNOWN,Street,DONALD WYMAN,200,KING ST,Rear,QUEEN ST,42.4513405107,-76.4958083434,Flowering Crabapple
-76.495651372489,42.4513488821068,149,8,FALL CREEK,UNKNOWN,Street,UNASSIGNED,200,KING ST,Rear,QUEEN ST,42.4513403889,-76.4956490096,Purple Blow Maple
-76.4955772600458,42.451351569482,150,7,FALL CREEK,UNKNOWN,Street,UNASSIGNED,200,KING ST,Rear,QUEEN ST,42.4513430763,-76.495574897,Purple Blow Maple
-76.4954216242784,42.4513569384052,151,0,FALL CREEK,N/A,Street,UNASSIGNED,200,KING ST,Rear,QUEEN ST,42.4513484452,-76.495419261,No Planting Site Utility
-76.4994022613611,42.4506135289023,152,12,FALL CREEK,UNKNOWN,Street,UNASSIGNED,917,CAYUGA ST N,Side,JAY ST E,42.4506050354,-76.4993998975,Crabapple
-76.4991651092043,42.4506188431944,153,20,FALL CREEK,UNKNOWN,Street,UNASSIGNED,103,JAY ST E,Front,JAY ST E,42.4506103497,-76.499162745,Common Lilac
-76.4991169354851,42.4506215519016,154,2,FALL CREEK,UNKNOWN,Street,UNASSIGNED,103,JAY ST E,Front,JAY ST E,42.4506130584,-76.4991145712,Common Lilac
-76.499076176216,42.4506215219492,155,14,FALL CREEK,UNKNOWN,Street,UNASSIGNED,103,JAY ST E,Front,JAY ST E,42.4506130284,-76.4990738119,Crabapple
-76.4989798324436,42.4506241951817,156,20,FALL CREEK,FALL 1996,Street,UNASSIGNED,105,JAY ST E,Front,JAY ST E,42.4506157017,-76.4989774679,Northern Hackberry
-76.4988612514301,42.4506295960381,157,19,FALL CREEK,UNKNOWN,Street,CRIMSON KING,518,UTICA ST,Side,JAY ST E,42.4506211025,-76.4988588879,'Crimson King' Norway Maple
-76.49871673389,42.450634977629,158,17,FALL CREEK,UNKNOWN,Street,CRIMSON KING,518,UTICA ST,Side,JAY ST E,42.4506264841,-76.4987143701,'Crimson King' Norway Maple
-76.4984685469229,42.4505799123618,159,16,FALL CREEK,FALL 1997,Street,FRONTIER,201,JAY ST E,Side,UTICA ST,42.4505714188,-76.4984661828,"Frontier Elm, Hybrid"
-76.4982980014665,42.4506511323035,160,22,FALL CREEK,FALL 1997,Street,PIONEER,203,JAY ST E,Front,JAY ST E,42.4506426388,-76.4982956382,"Pioneer Elm, Hybrid"
-76.4981942505532,42.450651055291,161,25,FALL CREEK,UNKNOWN,Street,UNASSIGNED,205,JAY ST E,Front,JAY ST E,42.4506425618,-76.4981918871,Northern Red Oak
-76.4981349643171,42.4506510112417,162,7,FALL CREEK,UNKNOWN,Street,UNASSIGNED,205,JAY ST E,Front,JAY ST E,42.4506425177,-76.4981326008,Northern Red Oak
-76.4980163881215,42.450653667138,163,21,FALL CREEK,UNKNOWN,Street,INERMIS SKYLINE,207,JAY ST E,Front,JAY ST E,42.4506451736,-76.4980140244,Skyline Honeylocust
-76.4979459782595,42.4506591028905,164,7,FALL CREEK,UNKNOWN,Street,UNASSIGNED,209,JAY ST E,Front,JAY ST E,42.4506506094,-76.4979436144,Crabapple
-76.4978978081869,42.4506590669985,165,18,FALL CREEK,UNKNOWN,Street,UNASSIGNED,209,JAY ST E,Front,JAY ST E,42.4506505735,-76.4978954443,Norway Maple
-76.4976533797734,42.4506671384361,166,2,FALL CREEK,Fall 2020,Street,AUTUMNALIS,920,TIOGA ST N,Side,JAY ST E,42.4506586454,-76.4976510158,Autumn Blooming Higan Cherry
-76.4971357697613,42.4502166971585,167,21,FALL CREEK,UNKNOWN,Street,INERMIS SKYLINE,909,TIOGA ST N,Side,KING ST,42.4502082037,-76.4971334064,Skyline Honeylocust
-76.4968238316841,42.4502301826157,168,9,FALL CREEK,Fall 2007,Street,UNASSIGNED,105,KING ST,Front,KING ST,42.4502216892,-76.4968214684,Swamp Chestnut Oak
-76.4964829331167,42.4502326689261,169,4,FALL CREEK,Spring 2009,Street,GREEN MOUNTAIN,842,AURORA ST N,Side,KING ST,42.4502241755,-76.4964805705,'Green Mountain' Sugar Maple
-76.4963717683734,42.4502353287365,170,6,FALL CREEK,Spring 2009,Street,GREEN MOUNTAIN,842,AURORA ST N,Side,KING ST,42.4502268353,-76.4963694056,'Green Mountain' Sugar Maple
-76.4960456771991,42.4502488013381,171,4,FALL CREEK,Spring 2013,Street,UNASSIGNED,845,AURORA ST N,Side,KING ST,42.4502403079,-76.4960433139,Ginkgo
-76.4959271054926,42.4502487109871,172,6,FALL CREEK,SPRING 2000,Street,UNASSIGNED,845,AURORA ST N,Side,KING ST,42.4502402176,-76.4959247419,Sweetgum
-76.4957418245169,42.4502568018277,173,16,FALL CREEK,UNKNOWN,Street,UNASSIGNED,209,KING ST,Front,KING ST,42.4502483084,-76.4957394619,Norway Maple
-76.4955787884013,42.4502566771311,174,2,FALL CREEK,Spring 2019,Street,WINTER KING,209,KING ST,Front,KING ST,42.4502481837,-76.4955764255,Winter King Green Hawthorn
-76.4954453798717,42.4502675512816,175,11,FALL CREEK,UNKNOWN,Street,INERMIS SKYLINE,213,KING ST,Front,KING ST,42.4502590579,-76.4954430167,Skyline Honeylocust
-76.4953712725342,42.4502674944384,176,12,FALL CREEK,UNKNOWN,Street,INERMIS SKYLINE,213,KING ST,Front,KING ST,42.450259001,-76.4953689093,Skyline Honeylocust
-76.4993519145186,42.4494692038317,177,22,FALL CREEK,UNKNOWN,Street,UNASSIGNED,819,CAYUGA ST N,Side,LEWIS ST E,42.4494607109,-76.4993495507,Red Maple
-76.4992370422513,42.4494746077954,178,25,FALL CREEK,UNKNOWN,Street,INERMIS SKYLINE,819,CAYUGA ST N,Side,LEWIS ST E,42.4494661149,-76.4992346782,Skyline Honeylocust
-76.4991258789607,42.4494772702784,179,0,FALL CREEK,UNKNOWN,Street,UNASSIGNED,105,LEWIS ST E,Front,LEWIS ST E,42.4494687774,-76.4991235148,Planting Site Large
-76.4990740007938,42.4494799762469,180,2,FALL CREEK,Spring 2022,Street,AUTUMNALIS,105,LEWIS ST E,Front,LEWIS ST E,42.4494714834,-76.4990716365,Autumn Blooming Higan Cherry
-76.499029536944,42.4494799435548,181,0,FALL CREEK,UNKNOWN,Street,UNASSIGNED,105,LEWIS ST E,Front,LEWIS ST E,42.4494714507,-76.4990271726,Planting Site Large
-76.4989406092447,42.4494798781189,182,17,FALL CREEK,SPRING 1997,Street,UNASSIGNED,107,LEWIS ST E,Front,LEWIS ST E,42.4494713852,-76.4989382447,Freeman's Maple
-76.4987553309151,42.4494879738339,183,16,FALL CREEK,UNKNOWN,Street,UNASSIGNED,420,UTICA ST,Side,LEWIS ST E,42.449479481,-76.4987529673,Northern Red Oak
-76.4986738101524,42.4494906577461,184,13,FALL CREEK,UNKNOWN,Street,CRIMSON KING,420,UTICA ST,Side,LEWIS ST E,42.4494821649,-76.4986714464,'Crimson King' Norway Maple
-76.4981783243169,42.4495028570113,185,2,FALL CREEK,Spring 2020,Street,UNASSIGNED,421,UTICA ST,Side,LEWIS ST E,42.4494943639,-76.4981759612,Red Maple
-76.4980253516342,42.449509385625,186,18,FALL CREEK,UNKNOWN,Street,CRIMSON KING,421,UTICA ST,Side,LEWIS ST E,42.4495008928,-76.498022988,'Crimson King' Norway Maple
-76.497847492426,42.4495119972134,187,11,FALL CREEK,UNKNOWN,Street,UNASSIGNED,816,TIOGA ST N,Side,LEWIS ST E,42.4495035043,-76.4978451285,Red Maple
-76.4976659191868,42.4495200939305,188,2,FALL CREEK,Fall 2018,Street,UNASSIGNED,816,TIOGA ST N,Side,LEWIS ST E,42.4495116011,-76.4976635562,Yellowwood
-76.4984030696152,42.4496770565004,189,19,FALL CREEK,UNKNOWN,Street,UNASSIGNED,501,UTICA ST,Front,UTICA ST,42.449668563,-76.4984007054,Norway Maple
-76.498413959514,42.449844454061,190,15,FALL CREEK,UNKNOWN,Street,CRIMSON KING,503,UTICA ST,Front,UTICA ST,42.4498359609,-76.4984115953,'Crimson King' Norway Maple
-76.4984394596663,42.4501682764608,191,4,FALL CREEK,Fall 2014,Street,REDMOND,509,UTICA ST,Front,UTICA ST,42.450159783,-76.4984370955,American Basswood 'Redmond'
-76.4984467851704,42.4502313959519,192,12,FALL CREEK,UNKNOWN,Street,UNASSIGNED,511,UTICA ST,Front,UTICA ST,42.4502229026,-76.498444421,Norway Maple
-76.4984503275149,42.4503521385259,193,9,FALL CREEK,SPRING 2015,Street,UNASSIGNED,513,UTICA ST,Front,UTICA ST,42.4503436454,-76.4984479633,Catalpa
-76.4984649600785,42.4504920988367,194,20,FALL CREEK,UNKNOWN,Street,UNASSIGNED,201,JAY ST E,Side,UTICA ST,42.4504836051,-76.4984625959,Norway Maple
-76.4995114984658,42.4520570025033,195,18,FALL CREEK,SPRING 1996,Street,UNASSIGNED,1101,CAYUGA ST N,Side,LINCOLN ST E,42.4520485089,-76.4995091347,Freeman's Maple
-76.4992521080338,42.4520623007094,196,6,FALL CREEK,SPRING 1996,Street,RED JEWEL,1101,CAYUGA ST N,Side,LINCOLN ST E,42.4520538071,-76.4992497439,Flowering Crabapple
-76.4991418892905,42.4520706672465,197,3,FALL CREEK,UNKNOWN,Street,UNASSIGNED,106,LINCOLN ST E,Front,LINCOLN ST E,42.4520621741,-76.4991395256,Flowering Dogwood
-76.4990112375643,42.4520731001315,198,21,FALL CREEK,UNKNOWN,Street,SKYMASTER,106,LINCOLN ST E,Front,LINCOLN ST E,42.4520646066,-76.499008873,Skymaster English Oak
-76.4988704209763,42.4520784846367,199,25,FALL CREEK,UNKNOWN,Street,UNASSIGNED,114,LINCOLN ST E,Front,LINCOLN ST E,42.4520699911,-76.4988680574,Japanese Zelkova
-76.4984368545859,42.4520973729706,200,15,FALL CREEK,UNKNOWN,Street,CRIMSON KING,204,LINCOLN ST E,Front,LINCOLN ST E,42.4520888794,-76.4984344903,'Crimson King' Norway Maple
-76.4983701560355,42.4520973235528,201,16,FALL CREEK,UNKNOWN,Street,UNASSIGNED,206,LINCOLN ST E,Front,LINCOLN ST E,42.45208883,-76.4983677916,Norway Maple
-76.4982367502902,42.4521027127723,202,21,FALL CREEK,UNKNOWN,Street,UNASSIGNED,206,LINCOLN ST E,Front,LINCOLN ST E,42.4520942192,-76.4982343868,Norway Maple
-76.4980811128843,42.4521080853043,203,13,FALL CREEK,UNKNOWN,Street,PENDULA,208,LINCOLN ST E,Front,LINCOLN ST E,42.4520995918,-76.4980787492,Weeping European Hornbeam
-76.4979773632928,42.4521052640073,204,22,FALL CREEK,UNKNOWN,Street,UNASSIGNED,210,LINCOLN ST E,Front,LINCOLN ST E,42.4520967704,-76.4979749994,Silver Linden
-76.497881009741,42.4521134244858,205,20,FALL CREEK,FALL 1997,Street,PIONEER,212,LINCOLN ST E,Front,LINCOLN ST E,42.4521049309,-76.4978786457,"Pioneer Elm, Hybrid"
-76.497732786968,42.4521160579831,206,13,FALL CREEK,UNKNOWN,Street,UNASSIGNED,216,LINCOLN ST E,Front,LINCOLN ST E,42.4521075644,-76.4977304227,Pin Cherry
-76.4973955761788,42.452124037937,207,28,FALL CREEK,UNKNOWN,Street,UNASSIGNED,302,LINCOLN ST E,Front,LINCOLN ST E,42.4521155444,-76.4973932125,Silver Maple
-76.4971954616484,42.4521376081798,208,2,FALL CREEK,Fall 2018,Street,COMMEMORATION,304,LINCOLN ST E,Front,LINCOLN ST E,42.4521291146,-76.4971930977,Sugar Maple 'Commemoration'
-76.4967730171337,42.4521510103993,209,13,FALL CREEK,UNKNOWN,Street,CRIMSON KING,312,LINCOLN ST E,Front,LINCOLN ST E,42.4521425169,-76.4967706537,'Crimson King' Norway Maple
-76.4963209286112,42.4521643885634,210,2,FALL CREEK,Fall 2022,Street,REGAL PRINCE,402,LINCOLN ST E,Front,LINCOLN ST E,42.452155895,-76.4963185656,Regal Prince Oak
-76.4961097087071,42.4521697162135,211,14,FALL CREEK,UNKNOWN,Street,UNASSIGNED,406,LINCOLN ST E,Front,LINCOLN ST E,42.4521612227,-76.4961073453,Swamp White Oak
-76.4960170679191,42.4521723897723,212,11,FALL CREEK,UNKNOWN,Street,ROBIN HILL,408,LINCOLN ST E,Front,LINCOLN ST E,42.4521638963,-76.4960147044,Robin Hill Serviceberry
-76.4958799525204,42.4521805175118,213,2,FALL CREEK,Fall 2020,Street,UNASSIGNED,410,LINCOLN ST E,Front,LINCOLN ST E,42.452172024,-76.49587759,Red Horsechestnut
-76.4958132538862,42.4521804666061,214,11,FALL CREEK,UNKNOWN,Street,ROBIN HILL,412,LINCOLN ST E,Front,LINCOLN ST E,42.4521719731,-76.4958108912,Robin Hill Serviceberry
-76.4957094928058,42.4521858755142,215,13,FALL CREEK,UNKNOWN,Street,UNASSIGNED,414,LINCOLN ST E,Front,LINCOLN ST E,42.452177382,-76.49570713,Japanese Zelkova
-76.4955501495034,42.4521912417767,216,6,FALL CREEK,SPRING 1998,Street,LEGACY,418,LINCOLN ST E,Front,LINCOLN ST E,42.4521827483,-76.4955477864,Legacy Sugar Maple
-76.4952796366976,42.4521992665639,217,35,FALL CREEK,UNKNOWN,Street,UNASSIGNED,418,LINCOLN ST E,Front,LINCOLN ST E,42.4521907731,-76.4952772744,Silver Maple
-76.4950091173286,42.4522127788853,218,0,FALL CREEK,UNKNOWN,Street,UNASSIGNED,302,LAKE ST,Side,LINCOLN ST E,42.4522042854,-76.4950067545,Planting Site Large Low Priority
-76.4971001155293,42.4514103519887,219,12,FALL CREEK,UNKNOWN,Street,UNASSIGNED,106,QUEEN ST,Front,QUEEN ST,42.451401858,-76.4970977527,Crabapple
-76.4967073205792,42.4514237762694,220,24,FALL CREEK,UNKNOWN,Street,INERMIS SKYLINE,114,QUEEN ST,Front,QUEEN ST,42.4514152823,-76.496704957,Skyline Honeylocust
-76.4965702119043,42.4514291607517,221,13,FALL CREEK,UNKNOWN,Street,UNASSIGNED,1002,AURORA ST N,Side,QUEEN ST,42.4514206668,-76.4965678481,Hedge Maple
-76.4964738617839,42.4514345759618,222,21,FALL CREEK,UNKNOWN,Street,UNASSIGNED,1002,AURORA ST N,Side,QUEEN ST,42.451426082,-76.4964714991,Hedge Maple
-76.4961032991715,42.4514480150169,223,19,FALL CREEK,FALL 1997,Street,PIONEER,1001,AURORA ST N,Side,QUEEN ST,42.4514395211,-76.4961009358,"Pioneer Elm, Hybrid"
-76.4958946578354,42.4514506343559,224,2,FALL CREEK,UNKNOWN,Street,UNASSIGNED,1001,AURORA ST N,Side,QUEEN ST,42.451442141,-76.495892295,Littleleaf Linden
-76.4956734481905,42.4514614075498,225,14,FALL CREEK,UNKNOWN,Street,CRIMSON KING,212,QUEEN ST,Front,QUEEN ST,42.4514529136,-76.4956710853,'Crimson King' Norway Maple
-76.4955659790166,42.4514695575824,226,2,FALL CREEK,Fall 2016,Street,AUTUMN SPLENDOR,212,QUEEN ST,Front,QUEEN ST,42.4514610637,-76.495563616,Horse Chestnut 'Autumn Spendor'
-76.495295474377,42.4514748383255,227,18,FALL CREEK,UNKNOWN,Street,UNASSIGNED,702,LINN ST,Side,QUEEN ST,42.4514663444,-76.4952931109,Norway Maple
-76.4952028333639,42.4514775112266,228,2,FALL CREEK,UNKNOWN,Street,UNASSIGNED,702,LINN ST,Side,QUEEN ST,42.4514690173,-76.4952004709,Japanese Maple
-76.4994132236769,42.4507287886921,229,17,FALL CREEK,UNKNOWN,Street,UNASSIGNED,1001,CAYUGA ST N,Side,JAY ST E,42.4507202954,-76.4994108599,Norway Maple
-76.4988796198609,42.4507476054255,230,6,FALL CREEK,Fall 2013,Street,COLUMNARIS,602,UTICA ST,Side,JAY ST E,42.4507391121,-76.4988772564,Columnar Sargent Cherry
-76.4988055119508,42.4507475508021,231,9,FALL CREEK,UNKNOWN,Street,GLOBOSUM,602,UTICA ST,Side,JAY ST E,42.4507390575,-76.4988031483,'Globosum' Norway Maple
-76.4987128733698,42.4507502265424,232,4,FALL CREEK,SPRING 2015,Street,AUTUMN SPLENDOR,602,UTICA ST,Side,JAY ST E,42.4507417333,-76.4987105096,Horse Chestnut 'Autumn Spendor'
-76.4983682604506,42.4507582038961,233,4,FALL CREEK,Spring 2008,Street,WINTER KING,603,UTICA ST,Side,JAY ST E,42.4507497106,-76.4983658961,Winter King Green Hawthorn
-76.4982904459172,42.4507581461923,234,13,FALL CREEK,Spring 2008,Street,UNASSIGNED,603,UTICA ST,Side,JAY ST E,42.4507496529,-76.4982880827,Redbud
-76.497860597591,42.450774291021,235,20,FALL CREEK,UNKNOWN,Street,UNASSIGNED,208,JAY ST E,Front,JAY ST E,42.4507657977,-76.4978582336,Planting Site Large
-76.4977383194907,42.4507741997797,236,5,FALL CREEK,Spring 2013,Street,UNASSIGNED,1002,TIOGA ST N,Side,JAY ST E,42.4507657065,-76.4977359553,Ginkgo
-76.4972535312326,42.450321061063,237,7,FALL CREEK,Spring 2013,Street,UNASSIGNED,915,TIOGA ST N,Side,KING ST,42.4503125678,-76.4972511675,Scarlet Oak
-76.4970686055434,42.4503315526926,238,6,FALL CREEK,Fall 2014,Street,STREETKEEPER,915,TIOGA ST N,Side,KING ST,42.4503230596,-76.4970662418,Honeylocust Streetkeeper
-76.497155122143,42.450328365914,239,0,FALL CREEK,UNKNOWN,Street,UNASSIGNED,915,TIOGA ST N,Side,KING ST,42.4503198725,-76.4971527592,Planting Site Large
-76.4966643496787,42.4503398257367,240,25,FALL CREEK,UNKNOWN,Street,UNASSIGNED,108,KING ST,Front,KING ST,42.4503313325,-76.4966619861,Redbud
-76.4964197863737,42.4503451287456,241,9,FALL CREEK,UNKNOWN,Street,SCHUBERT,904,AURORA ST N,Side,KING ST,42.4503366355,-76.4964174236,'Shubert' ChokeCherry
-76.4959825334707,42.4503585168289,242,29,FALL CREEK,UNKNOWN,Street,UNASSIGNED,200,KING ST,Front,KING ST,42.4503500236,-76.49598017,Northern Red Oak
-76.4957231447234,42.4503665511429,243,2,FALL CREEK,Fall 2018,Street,GREENSPIRE,200,KING ST,Front,KING ST,42.4503580579,-76.495720782,'Greenspire' Littleleaf Linden
-76.4956342157777,42.4503664831407,244,2,FALL CREEK,Spring 2013,Street,UNASSIGNED,200,KING ST,Front,KING ST,42.4503579899,-76.4956318529,Ginkgo
-76.4955526899147,42.4503719089183,245,11,FALL CREEK,UNKNOWN,Street,HESSEI,200,KING ST,Front,KING ST,42.4503634157,-76.4955503269,Hessei Ash
-76.4952488404217,42.4503771640135,246,2,FALL CREEK,Spring 2021,Street,ESPRESSO,200,KING ST,Front,KING ST,42.4503686708,-76.4952464782,Kentucky Coffee Tree 'Espresso'
-76.4993258269414,42.4495816933132,247,21,FALL CREEK,UNKNOWN,Street,CRIMSON KING,901,CAYUGA ST N,Side,LEWIS ST E,42.4495731997,-76.4993234631,'Crimson King' Norway Maple
-76.4992517167349,42.4495843830669,248,4,FALL CREEK,N/A,Street,UNASSIGNED,901,CAYUGA ST N,Side,LEWIS ST E,42.4495758895,-76.4992493527,Planting Site Medium
-76.4991405532507,42.4495870455639,249,1,FALL CREEK,UNKNOWN,Street,UNASSIGNED,104,LEWIS ST E,Front,LEWIS ST E,42.449578552,-76.4991381891,Common Flowering Quince
-76.4990590286972,42.4495924738373,250,1,FALL CREEK,UNKNOWN,Street,UNASSIGNED,104,LEWIS ST E,Front,LEWIS ST E,42.4495839803,-76.4990566644,Common Flowering Quince
-76.498981216821,42.4495924166046,251,26,FALL CREEK,UNKNOWN,Street,INERMIS SKYLINE,106,LEWIS ST E,Front,LEWIS ST E,42.449583923,-76.4989788524,Skyline Honeylocust
-76.4989034000442,42.4495951034055,252,1,FALL CREEK,UNKNOWN,Street,UNASSIGNED,106,LEWIS ST E,Front,LEWIS ST E,42.4495866098,-76.4989010367,Weeping Forsythia
-76.4987033049676,42.4496004440319,253,29,FALL CREEK,UNKNOWN,Street,INERMIS SKYLINE,502,UTICA ST,Side,LEWIS ST E,42.4495919505,-76.4987009413,Skyline Honeylocust
-76.4983253417588,42.4496138848124,254,34,FALL CREEK,UNKNOWN,Street,UNASSIGNED,501,UTICA ST,Side,LEWIS ST E,42.4496053912,-76.4983229786,Sugar Maple
-76.4981104252593,42.4496192134115,255,3,FALL CREEK,Fall 2019,Street,PURPUREA,204,LEWIS ST E,Front,LEWIS ST E,42.4496107198,-76.4981080618,Indian Bean Tree
-76.4979881419547,42.4496246106133,256,2,FALL CREEK,Fall 2021,Street,HARVEST GOLD,206,LEWIS ST E,Front,LEWIS ST E,42.4496161171,-76.4979857783,Harvest Gold Linden
-76.4978732730185,42.4496272691224,257,20,FALL CREEK,UNKNOWN,Street,UNASSIGNED,208,LEWIS ST E,Front,LEWIS ST E,42.4496187756,-76.4978709091,Norway Maple
-76.4977139351658,42.4496326384003,258,6,FALL CREEK,Spring 2012,Street,GLENLEVEN,902,TIOGA ST N,Side,LEWIS ST E,42.4496241448,-76.4977115722,Glenleven Linden
-76.4975768342248,42.4496352800046,259,24,FALL CREEK,UNKNOWN,Street,UNASSIGNED,902,TIOGA ST N,Side,LEWIS ST E,42.4496267864,-76.4975744711,Sugar Maple
-76.4985549438382,42.449710098006,260,26,FALL CREEK,UNKNOWN,Street,INERMIS SKYLINE,502,UTICA ST,Front,UTICA ST,42.4497016046,-76.4985525799,Skyline Honeylocust
-76.4985622139046,42.4498143788043,261,37,FALL CREEK,UNKNOWN,Street,UNASSIGNED,504,UTICA ST,Front,UTICA ST,42.4498058856,-76.49855985,Sugar Maple
-76.4985805371469,42.4499653173024,262,5,FALL CREEK,SPRING 2016,Street,GRACE,508,UTICA ST,Front,UTICA ST,42.4499568244,-76.4985781732,Smoke Tree
-76.4986018540767,42.450163600759,263,7,FALL CREEK,Fall 2016,Street,BLOODGOOD,510,UTICA ST,Front,UTICA ST,42.4501551076,-76.4985994903,'Bloodgood' London Planetree
-76.498591279612,42.4502424792227,264,7,FALL CREEK,SPRING 1998,Street,UNASSIGNED,512,UTICA ST,Front,UTICA ST,42.4502339859,-76.4985889157,Eastern HopHornbeam
-76.4985912019359,42.4503001050511,265,5,FALL CREEK,Fall 2016,Street,AUTUMN SPLENDOR,512,UTICA ST,Front,UTICA ST,42.4502916118,-76.498588838,Horse Chestnut 'Autumn Spendor'
-76.4986058680867,42.4504153676623,266,4,FALL CREEK,Fall 2014,Street,FORT MCNAIR,514,UTICA ST,Front,UTICA ST,42.4504068747,-76.4986035042,Red Horsechestnut Common
-76.4986205453825,42.4505223989088,267,21,FALL CREEK,UNKNOWN,Street,CRIMSON KING,518,UTICA ST,Front,UTICA ST,42.4505139052,-76.4986181815,'Crimson King' Norway Maple
-76.495589902454,42.4529129693376,268,3,FALL CREEK,Fall 2011,Street,ROCKY MOUNTAIN GLOW,316,FALLS ST E,Front,FALLS ST E,42.4529044753,-76.4955875394,Bigtooth Maple
-76.4953342098559,42.4529210055954,269,4,FALL CREEK,Fall 2014,Street,REDMOND,318,FALLS ST E,Front,FALLS ST E,42.4529125116,-76.4953318463,American Basswood 'Redmond'
-76.4990199555465,42.4483356489862,270,10,FALL CREEK,Spring 2007,Street,AMBASSADOR,103,TOMPKINS ST E,Front,TOMPKINS ST E,42.4483271558,-76.4990175913,Oak
-76.4988198669611,42.4483382457319,271,19,FALL CREEK,UNKNOWN,Street,CRIMSON KING,105,TOMPKINS ST E,Front,TOMPKINS ST E,42.4483297526,-76.4988175035,'Crimson King' Norway Maple
-76.4987087019693,42.4483436519007,272,21,FALL CREEK,N/A,Street,UNASSIGNED,318,UTICA ST,Side,TOMPKINS ST E,42.4483351587,-76.4987063384,Norway Maple
-76.4981677151174,42.4483569716987,273,24,FALL CREEK,FALL 1996,Street,SKYMASTER,201,TOMPKINS ST E,Front,TOMPKINS ST E,42.4483484785,-76.4981653518,Skymaster English Oak
-76.4980713784995,42.4483569000839,274,15,FALL CREEK,FALL 1996,Street,UNASSIGNED,201,TOMPKINS ST E,Front,TOMPKINS ST E,42.4483484069,-76.498069015,Swamp White Oak
-76.4979639261184,42.4483568201103,275,13,FALL CREEK,FALL 1996,Street,UNASSIGNED,201,TOMPKINS ST E,Front,TOMPKINS ST E,42.4483483269,-76.4979615625,European Hornbeam
-76.4977638199669,42.4483731354531,276,21,FALL CREEK,UNKNOWN,Street,UNASSIGNED,718,TIOGA ST N,Side,TOMPKINS ST E,42.4483646423,-76.497761456,Norway Maple
-76.4975377944248,42.4483757105963,277,18,FALL CREEK,UNKNOWN,Street,UNASSIGNED,718,TIOGA ST N,Side,TOMPKINS ST E,42.4483672175,-76.4975354313,Norway Maple
-76.4970597964156,42.4483890722924,278,14,FALL CREEK,UNKNOWN,Street,UNASSIGNED,717,TIOGA ST N,Side,TOMPKINS ST E,42.4483805792,-76.4970574337,Red Maple
-76.4968152419468,42.4483943761547,279,15,FALL CREEK,UNKNOWN,Street,UNASSIGNED,307,TOMPKINS ST E,Front,TOMPKINS ST E,42.448385883,-76.4968128788,Tatar Maple
-76.4966929533529,42.4484052601537,280,7,FALL CREEK,UNKNOWN,Street,SCHUBERT,309,TOMPKINS ST E,Front,TOMPKINS ST E,42.448396767,-76.49669059,'Shubert' ChokeCherry
-76.496596612879,42.4484079313872,281,11,FALL CREEK,UNKNOWN,Street,UNASSIGNED,309,TOMPKINS ST E,Front,TOMPKINS ST E,42.4483994383,-76.4965942494,Crabapple
-76.4965002749713,42.4484078584509,282,15,FALL CREEK,UNKNOWN,Street,UNASSIGNED,311,TOMPKINS ST E,Front,TOMPKINS ST E,42.4483993653,-76.4964979125,Norway Maple
-76.4962668323572,42.4484159136506,283,27,FALL CREEK,UNKNOWN,Street,UNASSIGNED,720,AURORA ST N,Side,TOMPKINS ST E,42.4484074205,-76.4962644695,White Ash
-76.4959555830739,42.4484211650018,284,4,FALL CREEK,Spring 2014,Street,UNASSIGNED,719,AURORA ST N,Side,TOMPKINS ST E,42.4484126719,-76.4959532197,Sugar Maple
-76.4958444164781,42.4484265683914,285,13,FALL CREEK,FALL 1997,Street,SKYMASTER,719,AURORA ST N,Side,TOMPKINS ST E,42.4484180753,-76.4958420541,Skymaster English Oak
